n_fold,k,score_function,algorithm,accuracy,precision,recall,f-measure
6,11,f_classif,DecisionTree,0.9056047197640118,0.9056391613530119,0.9060914712820131,0.9055813499182328
6,11,f_classif,SimpleLogistic,0.8820058997050148,0.8912376832681461,0.8846711894789925,0.8817084234768651
6,11,f_classif,JRIP,0.5,0.659172941085151,0.5158788849063963,0.3674837443183469
7,11,f_classif,NaiveBayes,0.8510324483775811,0.8680522202775856,0.8497642980433111,0.848946884034083
7,11,f_classif,KNN,0.7654867256637168,0.8416334661354581,0.7626865671641792,0.7503398603503977
7,11,f_classif,RandomForest,0.9056047197640118,0.9062311952208608,0.9053827074539837,0.9055225089487116
7,11,f_classif,LogisticRegression,0.884464110127827,0.8858399188754458,0.88411731430312,0.8842805939580133
7,11,f_classif,DecisionTree,0.9056047197640118,0.9064373412916569,0.9053478960880728,0.9055052264808362
7,11,f_classif,SimpleLogistic,0.8883972468043264,0.8943704505213457,0.8876796774146759,0.887827185286377
7,11,f_classif,JRIP,0.5245821042281219,0.723698035632709,0.5189402840027268,0.37893247437345484
8,11,f_classif,NaiveBayes,0.8593903638151426,0.8760109925379123,0.8628513356562137,0.8585148785520615
8,11,f_classif,KNN,0.7635201573254671,0.8350778634214896,0.7709204413472706,0.753351180750605
8,11,f_classif,RandomForest,0.9036381514257621,0.904082295865863,0.9043670150987224,0.9036335860148516
8,11,f_classif,LogisticRegression,0.8913470993117011,0.8925925423820724,0.8923983739837398,0.8913458124239957
8,11,f_classif,DecisionTree,0.9036381514257621,0.9042118093174432,0.9044308943089431,0.9036358221885321
8,11,f_classif,SimpleLogistic,0.8928220255653884,0.8969509202931852,0.8945934959349593,0.8927519293971728
8,11,f_classif,JRIP,0.5034414945919371,0.6819023569023569,0.5188240418118467,0.37219459602182714
9,11,f_classif,NaiveBayes,0.8647984267453294,0.8858146334604345,0.8611493663290637,0.8619732385764254
9,11,f_classif,KNN,0.7831858407079646,0.8504632040160721,0.7762040715595708,0.7691821350409338
