n_fold,k,score_function,algorithm,accuracy,precision,recall,f-measure
7,1,chi2,JRIP,0.47751798561151076,0.23897389738973898,0.49906015037593987,0.32318928788800977
8,1,chi2,NaiveBayes,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,chi2,KNN,0.5188848920863309,0.25944244604316546,0.5,0.34162226169330967
8,1,chi2,RandomForest,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,chi2,LogisticRegression,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,chi2,DecisionTree,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,chi2,SimpleLogistic,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,chi2,JRIP,0.5179856115107914,0.25922592259225924,0.49913344887348354,0.34123222748815163
9,1,chi2,NaiveBayes,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,chi2,KNN,0.5314748201438849,0.26573741007194246,0.5,0.3470346447445684
9,1,chi2,RandomForest,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,chi2,LogisticRegression,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,chi2,DecisionTree,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,chi2,SimpleLogistic,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,chi2,JRIP,0.5305755395683454,0.26552655265526554,0.49915397631133673,0.34665099882491185
0,1,f_classif,NaiveBayes,0.7967625899280576,0.8234853549017069,0.7990681270324052,0.7932963099436754
0,1,f_classif,KNN,0.5080935251798561,0.25404676258992803,0.5,0.3369111508646392
0,1,f_classif,RandomForest,0.7967625899280576,0.8234853549017069,0.7990681270324052,0.7932963099436754
0,1,f_classif,LogisticRegression,0.7967625899280576,0.8234853549017069,0.7990681270324052,0.7932963099436754
0,1,f_classif,DecisionTree,0.7967625899280576,0.8234853549017069,0.7990681270324052,0.7932963099436754
0,1,f_classif,SimpleLogistic,0.7967625899280576,0.8234853549017069,0.7990681270324052,0.7932963099436754
0,1,f_classif,JRIP,0.5071942446043165,0.2538253825382538,0.49911504424778763,0.33651551312649164
1,1,f_classif,NaiveBayes,0.8174460431654677,0.841993890863415,0.810754943953931,0.8115309312994945
1,1,f_classif,KNN,0.47571942446043164,0.23785971223021582,0.5,0.3223644119439366
1,1,f_classif,RandomForest,0.8174460431654677,0.841993890863415,0.810754943953931,0.8115309312994945
1,1,f_classif,LogisticRegression,0.8174460431654677,0.841993890863415,0.810754943953931,0.8115309312994945
1,1,f_classif,DecisionTree,0.8174460431654677,0.841993890863415,0.810754943953931,0.8115309312994945
1,1,f_classif,SimpleLogistic,0.8174460431654677,0.841993890863415,0.810754943953931,0.8115309312994945
1,1,f_classif,JRIP,0.4748201438848921,0.2376237623762376,0.499054820415879,0.32195121951219513
2,1,f_classif,NaiveBayes,0.7877697841726619,0.8185750734092333,0.7951473215588492,0.7850095193779144
2,1,f_classif,KNN,0.5242805755395683,0.26214028776978415,0.5,0.343952802359882
2,1,f_classif,RandomForest,0.7877697841726619,0.8185750734092333,0.7951473215588492,0.7850095193779144
2,1,f_classif,LogisticRegression,0.7877697841726619,0.8185750734092333,0.7951473215588492,0.7850095193779144
2,1,f_classif,DecisionTree,0.7877697841726619,0.8185750734092333,0.7951473215588492,0.7850095193779144
2,1,f_classif,SimpleLogistic,0.7877697841726619,0.8185750734092333,0.7951473215588492,0.7850095193779144
2,1,f_classif,JRIP,0.5233812949640287,0.2619261926192619,0.49914236706689535,0.3435655253837072
3,1,f_classif,NaiveBayes,0.7652877697841727,0.7961904174542078,0.7641174948240166,0.7584570251544848
3,1,f_classif,KNN,0.49640287769784175,0.24820143884892087,0.5,0.3317307692307692
3,1,f_classif,RandomForest,0.7652877697841727,0.7961904174542078,0.7641174948240166,0.7584570251544848
3,1,f_classif,LogisticRegression,0.7652877697841727,0.7961904174542078,0.7641174948240166,0.7584570251544848
3,1,f_classif,DecisionTree,0.7652877697841727,0.7961904174542078,0.7641174948240166,0.7584570251544848
3,1,f_classif,SimpleLogistic,0.7652877697841727,0.7961904174542078,0.7641174948240166,0.7584570251544848
3,1,f_classif,JRIP,0.49550359712230213,0.247974797479748,0.4990942028985507,0.3313289236319904
4,1,f_classif,NaiveBayes,0.7913669064748201,0.8205172914850334,0.7857846185737977,0.7841007993787072
4,1,f_classif,KNN,0.48201438848920863,0.24100719424460432,0.5,0.3252427184466019
4,1,f_classif,RandomForest,0.7913669064748201,0.8205172914850334,0.7857846185737977,0.7841007993787072
4,1,f_classif,LogisticRegression,0.7913669064748201,0.8205172914850334,0.7857846185737977,0.7841007993787072
4,1,f_classif,DecisionTree,0.7913669064748201,0.8205172914850334,0.7857846185737977,0.7841007993787072
4,1,f_classif,SimpleLogistic,0.7913669064748201,0.8205172914850334,0.7857846185737977,0.7841007993787072
4,1,f_classif,JRIP,0.48111510791366907,0.24077407740774076,0.49906716417910446,0.32483302975106254
5,1,f_classif,NaiveBayes,0.7778776978417267,0.8087852682701202,0.7764443840562127,0.7715548036752309
5,1,f_classif,KNN,0.49550359712230213,0.24775179856115107,0.5,0.3313289236319904
5,1,f_classif,RandomForest,0.7778776978417267,0.8087852682701202,0.7764443840562127,0.7715548036752309
5,1,f_classif,LogisticRegression,0.7778776978417267,0.8087852682701202,0.7764443840562127,0.7715548036752309
5,1,f_classif,DecisionTree,0.7778776978417267,0.8087852682701202,0.7764443840562127,0.7715548036752309
5,1,f_classif,SimpleLogistic,0.7778776978417267,0.8087852682701202,0.7764443840562127,0.7715548036752309
5,1,f_classif,JRIP,0.49460431654676257,0.24752475247524752,0.49909255898366606,0.33092659446450057
6,1,f_classif,NaiveBayes,0.783273381294964,0.8153114707459321,0.7797742336371168,0.7761029556127568
6,1,f_classif,KNN,0.4892086330935252,0.2446043165467626,0.5,0.3285024154589372
6,1,f_classif,RandomForest,0.783273381294964,0.8153114707459321,0.7797742336371168,0.7761029556127568
6,1,f_classif,LogisticRegression,0.783273381294964,0.8153114707459321,0.7797742336371168,0.7761029556127568
6,1,f_classif,DecisionTree,0.783273381294964,0.8153114707459321,0.7797742336371168,0.7761029556127568
6,1,f_classif,SimpleLogistic,0.783273381294964,0.8153114707459321,0.7797742336371168,0.7761029556127568
6,1,f_classif,JRIP,0.48830935251798563,0.24437443744374437,0.4990808823529412,0.32809667673716014
7,1,f_classif,NaiveBayes,0.8012589928057554,0.8340137630706874,0.7943155302048224,0.793391090877755
7,1,f_classif,KNN,0.4784172661870504,0.2392086330935252,0.5,0.3236009732360097
7,1,f_classif,RandomForest,0.8012589928057554,0.8340137630706874,0.7943155302048224,0.793391090877755
7,1,f_classif,LogisticRegression,0.8012589928057554,0.8340137630706874,0.7943155302048224,0.793391090877755
7,1,f_classif,DecisionTree,0.8012589928057554,0.8340137630706874,0.7943155302048224,0.793391090877755
7,1,f_classif,SimpleLogistic,0.8012589928057554,0.8340137630706874,0.7943155302048224,0.793391090877755
7,1,f_classif,JRIP,0.47751798561151076,0.23897389738973898,0.49906015037593987,0.32318928788800977
8,1,f_classif,NaiveBayes,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,f_classif,KNN,0.5188848920863309,0.25944244604316546,0.5,0.34162226169330967
8,1,f_classif,RandomForest,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,f_classif,LogisticRegression,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,f_classif,DecisionTree,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,f_classif,SimpleLogistic,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,f_classif,JRIP,0.5179856115107914,0.25922592259225924,0.49913344887348354,0.34123222748815163
9,1,f_classif,NaiveBayes,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,f_classif,KNN,0.5314748201438849,0.26573741007194246,0.5,0.3470346447445684
9,1,f_classif,RandomForest,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,f_classif,LogisticRegression,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,f_classif,DecisionTree,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,f_classif,SimpleLogistic,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,f_classif,JRIP,0.5305755395683454,0.26552655265526554,0.49915397631133673,0.34665099882491185
0,101,chi2,NaiveBayes,0.8219424460431655,0.8523201411663801,0.8243128245781495,0.8187314759928868
0,101,chi2,KNN,0.9739208633093526,0.9742433665008292,0.973753862581094,0.9739031142596563
0,101,chi2,RandomForest,0.9811151079136691,0.981357589730969,0.9809791137499798,0.9811039678268997
0,101,chi2,LogisticRegression,0.9631294964028777,0.9636440238527353,0.9629014253126467,0.963096996653055
0,101,chi2,DecisionTree,0.9766187050359713,0.9766451466757278,0.9765834560191551,0.9766111391553087
0,101,chi2,SimpleLogistic,0.9496402877697842,0.9507477755017903,0.9492776366666127,0.9495683441584737
0,101,chi2,JRIP,0.7401079136690647,0.8104460093896713,0.7362103832651146,0.7223801662602163
1,101,chi2,NaiveBayes,0.8498201438848921,0.8768938315201914,0.8432931159150084,0.8450554392546135
1,101,chi2,KNN,0.9703237410071942,0.9702936903279369,0.9702098201402691,0.9702509649223077
1,101,chi2,RandomForest,0.97931654676259,0.9790325505485538,0.979661615981479,0.9792826193845539
1,101,chi2,LogisticRegression,0.9640287769784173,0.9637145714590879,0.9645565762126022,0.9639821724709785
1,101,chi2,DecisionTree,0.9685251798561151,0.9682576699834162,0.9687571942271089,0.9684688516488635
1,101,chi2,SimpleLogistic,0.954136690647482,0.9538812962675364,0.9548599739954022,0.9540912104484753
1,101,chi2,JRIP,0.7284172661870504,0.7993242559734558,0.7398567477391889,0.7171436753533346
2,101,chi2,NaiveBayes,0.8210431654676259,0.8524816176470589,0.8282804864999822,0.818898881498777
2,101,chi2,KNN,0.9730215827338129,0.9729578122416158,0.9729578122416158,0.9729578122416158
2,101,chi2,RandomForest,0.987410071942446,0.9878146607298862,0.9870301257753553,0.9873708120386144
2,101,chi2,LogisticRegression,0.9694244604316546,0.9696377500835911,0.9690895472541154,0.9693351847285846
2,101,chi2,DecisionTree,0.97931654676259,0.9796253003441782,0.9789612427733482,0.9792541183933134
2,101,chi2,SimpleLogistic,0.9568345323741008,0.9573817921752841,0.9562072196804872,0.9566819348995446
2,101,chi2,JRIP,0.7634892086330936,0.8336538461538461,0.752030595933296,0.7445207842863195
3,101,chi2,NaiveBayes,0.8093525179856115,0.8460621912234816,0.8081780538302277,0.8037429237429238
3,101,chi2,KNN,0.9712230215827338,0.9713107857984182,0.9711827122153209,0.9712184595275763
3,101,chi2,RandomForest,0.9901079136690647,0.9901152013354426,0.9901009316770186,0.9901072656440185
3,101,chi2,LogisticRegression,0.9631294964028777,0.9631623895680417,0.963172877846791,0.9631294665854726
3,101,chi2,DecisionTree,0.97931654676259,0.979383928426979,0.9792831262939958,0.9793137195430188
3,101,chi2,SimpleLogistic,0.9505395683453237,0.9505345561000857,0.9505564182194617,0.9505385683519622
3,101,chi2,JRIP,0.7562949640287769,0.8226091002893156,0.757919254658385,0.7438613401058547
4,101,chi2,NaiveBayes,0.8336330935251799,0.8684392403359633,0.828073175787728,0.8277800520544253
4,101,chi2,KNN,0.9703237410071942,0.9703153598211827,0.9702529021558872,0.9702833431724815
4,101,chi2,RandomForest,0.97931654676259,0.9791482614112583,0.9795812603648424,0.9793004597829527
4,101,chi2,LogisticRegression,0.9631294964028777,0.9630459325778725,0.9636323590381426,0.9631137162574888
4,101,chi2,DecisionTree,0.960431654676259,0.9605133523463831,0.9602508291873963,0.9603696071951582
4,101,chi2,SimpleLogistic,0.9433453237410072,0.9438748928045564,0.9442760157545605,0.943341612324833
4,101,chi2,JRIP,0.7077338129496403,0.7927259470763642,0.7171693615257048,0.6904165328193597
5,101,chi2,NaiveBayes,0.8264388489208633,0.8585870480594927,0.8250903397161538,0.8220311646138754
5,101,chi2,KNN,0.966726618705036,0.9668295050145583,0.966812892456108,0.9667265917966459
5,101,chi2,RandomForest,0.9820143884892086,0.9820526838483858,0.9820776355419252,0.9820143303087647
5,101,chi2,LogisticRegression,0.9577338129496403,0.9579628263373847,0.9578517102270705,0.9577329584098586
5,101,chi2,DecisionTree,0.9694244604316546,0.9694422605932957,0.9694058121516219,0.9694208993853123
5,101,chi2,SimpleLogistic,0.9433453237410072,0.9438422688422689,0.9435105835767734,0.9433397793473594
5,101,chi2,JRIP,0.7203237410071942,0.7982196102905486,0.7226061188375696,0.7021049702864713
6,101,chi2,NaiveBayes,0.8237410071942446,0.8623697973893553,0.8202024647887324,0.817726261561878
6,101,chi2,KNN,0.9712230215827338,0.9711652948180359,0.9712872825186413,0.9712137097296107
6,101,chi2,RandomForest,0.9766187050359713,0.976586053854017,0.9768019884009942,0.9766149983661558
6,101,chi2,LogisticRegression,0.966726618705036,0.9666647254656455,0.9668082021541011,0.9667169019473654
6,101,chi2,DecisionTree,0.9685251798561151,0.9684950568742617,0.9685299295774648,0.9685117090002953
6,101,chi2,SimpleLogistic,0.9577338129496403,0.957754702638006,0.9579665492957746,0.9577296766559664
6,101,chi2,JRIP,0.7329136690647482,0.7999261607248488,0.7379349627174814,0.7197502170199659
7,101,chi2,NaiveBayes,0.8282374100719424,0.8676034652271505,0.8211109670728545,0.8210403474846543
7,101,chi2,KNN,0.9766187050359713,0.9767408675799086,0.9764194970184081,0.9765674641768787
7,101,chi2,RandomForest,0.9856115107913669,0.9854215509759983,0.9858179932590097,0.9855909554738496
7,101,chi2,LogisticRegression,0.9631294964028777,0.9629747809326357,0.9631773399014778,0.9630690171637698
7,101,chi2,DecisionTree,0.9676258992805755,0.9679337383808485,0.9672543427534352,0.9675435865504358
7,101,chi2,SimpleLogistic,0.9595323741007195,0.9593725198010982,0.9595735027223231,0.95946599444804
7,101,chi2,JRIP,0.7203237410071942,0.7998314042220419,0.7311187451387089,0.7062985405458198
8,101,chi2,NaiveBayes,0.8003597122302158,0.8268366777859759,0.8056528288440046,0.7979274102450764
8,101,chi2,KNN,0.966726618705036,0.9665363504556752,0.9669852119405886,0.966697289662513
8,101,chi2,RandomForest,0.9802158273381295,0.980131163468545,0.980255592089279,0.9801901948590382
8,101,chi2,LogisticRegression,0.9568345323741008,0.9569091539685781,0.956636809796077,0.9567605401044047
8,101,chi2,DecisionTree,0.9631294964028777,0.9629474978960316,0.9633149224963151,0.9630929338899508
8,101,chi2,SimpleLogistic,0.9469424460431655,0.9479020342333906,0.9462203793388295,0.946782303704587
8,101,chi2,JRIP,0.77068345323741,0.832471264367816,0.7623625261180129,0.755512732634084
9,101,chi2,NaiveBayes,0.8363309352517986,0.8647301224579427,0.8452280041960176,0.8350497986861624
9,101,chi2,KNN,0.9622302158273381,0.9625626856977353,0.9616252748359104,0.9620434634201842
9,101,chi2,RandomForest,0.9775179856115108,0.9780208333333333,0.9769170312200604,0.9774039403301462
9,101,chi2,LogisticRegression,0.9613309352517986,0.9622386151658644,0.96032457430881,0.9611036679657599
9,101,chi2,DecisionTree,0.9739208633093526,0.9742494436708613,0.973419267255798,0.9737952162130317
9,101,chi2,SimpleLogistic,0.9550359712230215,0.9558022397183237,0.9540614008593392,0.9547779238186953
9,101,chi2,JRIP,0.7401079136690647,0.8031162464985995,0.7249221365914176,0.7168022432482686
0,101,f_classif,NaiveBayes,0.8210431654676259,0.8501471515661131,0.8233696267654624,0.8179477243876896
0,101,f_classif,KNN,0.9739208633093526,0.9742433665008292,0.973753862581094,0.9739031142596563
0,101,f_classif,RandomForest,0.9820143884892086,0.9823010282568213,0.9818640695021922,0.9820029779245161
0,101,f_classif,LogisticRegression,0.9694244604316546,0.9698937483595641,0.9692125996990827,0.9693991193991194
0,101,f_classif,DecisionTree,0.9757194244604317,0.9757014546772274,0.9757276212971802,0.9757137483771552
0,101,f_classif,SimpleLogistic,0.954136690647482,0.9548827314238273,0.9538480205788613,0.9540858582791912
0,101,f_classif,JRIP,0.7410071942446043,0.8109293790704089,0.7371244600475644,0.723474801061008
1,101,f_classif,NaiveBayes,0.8489208633093526,0.8755044498252426,0.8424354829819038,0.8441782021639692
1,101,f_classif,KNN,0.9721223021582733,0.9720968244084682,0.9720126326574948,0.9720539367451981
1,101,f_classif,RandomForest,0.9820143884892086,0.9817472269451866,0.9823220614318093,0.9819835583768353
1,101,f_classif,LogisticRegression,0.9694244604316546,0.9691206325462122,0.9697899204622463,0.9693765146508042
1,101,f_classif,DecisionTree,0.9685251798561151,0.9684905562474055,0.9684070076230435,0.9684479930994172
1,101,f_classif,SimpleLogistic,0.9568345323741008,0.9565117461016279,0.9572577794926833,0.9567728664215489
1,101,f_classif,JRIP,0.7356115107913669,0.8018173521417375,0.7466302645530094,0.7256394763343403
2,101,f_classif,NaiveBayes,0.822841726618705,0.8544173351158646,0.8300832990172078,0.8207189932425077
2,101,f_classif,KNN,0.9730215827338129,0.9729578122416158,0.9729578122416158,0.9729578122416158
2,101,f_classif,RandomForest,0.9865107913669064,0.9866173970593961,0.9863475861442834,0.9864752553119893
2,101,f_classif,LogisticRegression,0.9676258992805755,0.9674213481871766,0.9677244679919716,0.9675603138948046
2,101,f_classif,DecisionTree,0.9802158273381295,0.9804672663587051,0.9799064223574692,0.9801580607067313
2,101,f_classif,SimpleLogistic,0.9550359712230215,0.9548638460216978,0.955017233720376,0.9549374311093821
2,101,f_classif,JRIP,0.77068345323741,0.8332376960564176,0.7598546725593129,0.7540725553609946
3,101,f_classif,NaiveBayes,0.8093525179856115,0.8460621912234816,0.8081780538302277,0.8037429237429238
3,101,f_classif,KNN,0.9739208633093526,0.9739152516603209,0.973925983436853,0.9739198298416087
3,101,f_classif,RandomForest,0.9892086330935251,0.9892020237309629,0.9892210144927536,0.9892083189109977
3,101,f_classif,LogisticRegression,0.960431654676259,0.9604752290728374,0.9604037267080745,0.9604270462633453
3,101,f_classif,DecisionTree,0.9748201438848921,0.9749090720822169,0.9747800207039337,0.9748161520866293
3,101,f_classif,SimpleLogistic,0.9514388489208633,0.9515302491103202,0.9515010351966874,0.9514386918336649
3,101,f_classif,JRIP,0.7652877697841727,0.8212684314069225,0.7667831262939959,0.75526827717576
4,101,f_classif,NaiveBayes,0.8318345323741008,0.866416767608426,0.826272284411277,0.825918214779338
4,101,f_classif,KNN,0.9676258992805755,0.9675336450656062,0.9676487354892205,0.9675880495506437
4,101,f_classif,RandomForest,0.9847122302158273,0.9845480577890666,0.9850487147595357,0.9847018256004881
4,101,f_classif,LogisticRegression,0.9640287769784173,0.9638566694283348,0.9642412935323383,0.963998963998964
4,101,f_classif,DecisionTree,0.9712230215827338,0.9711857379767828,0.9711857379767828,0.9711857379767828
4,101,f_classif,SimpleLogistic,0.954136690647482,0.9543351740960366,0.954887023217247,0.9541283438982981
4,101,f_classif,JRIP,0.7131294964028777,0.7882357145559962,0.7220537935323383,0.6982412263352431
5,101,f_classif,NaiveBayes,0.8273381294964028,0.8591535240131872,0.8259977807324876,0.8230045064612508
5,101,f_classif,KNN,0.9640287769784173,0.9640221909521729,0.9640582185687343,0.9640277297033257
5,101,f_classif,RandomForest,0.9838129496402878,0.9838512973632196,0.9838763421554069,0.9838128972778883
5,101,f_classif,LogisticRegression,0.960431654676259,0.9605612659218925,0.9605255070185144,0.9604315266792824
5,101,f_classif,DecisionTree,0.9712230215827338,0.9714448498111106,0.9711398170883598,0.9712137097296109
5,101,f_classif,SimpleLogistic,0.9514388489208633,0.9518890554237305,0.9515966756278489,0.9514349214359891
5,101,f_classif,JRIP,0.7320143884892086,0.8086288985409642,0.734241097858051,0.7154887011470568
6,101,f_classif,NaiveBayes,0.822841726618705,0.8618345528231648,0.8192833471416736,0.8167342209506122
6,101,f_classif,KNN,0.966726618705036,0.9666647254656455,0.9668082021541011,0.9667169019473654
6,101,f_classif,RandomForest,0.97931654676259,0.979272273208099,0.9794816694283348,0.9793127825423698
6,101,f_classif,LogisticRegression,0.966726618705036,0.9667752200471981,0.9666528583264291,0.966706990933109
6,101,f_classif,DecisionTree,0.9730215827338129,0.972964228399855,0.9730866818558409,0.9730128528715101
6,101,f_classif,SimpleLogistic,0.9577338129496403,0.9576737806160247,0.9578500414250207,0.9577239323602331
6,101,f_classif,JRIP,0.7401079136690647,0.8076848071180449,0.745093724109362,0.727520999675265
7,101,f_classif,NaiveBayes,0.8318345323741008,0.8697452335021449,0.8248703655690952,0.8250488186352993
7,101,f_classif,KNN,0.9820143884892086,0.9819808141042261,0.9819808141042261,0.9819808141042261
7,101,f_classif,RandomForest,0.9883093525179856,0.9881057611050132,0.9885597614726471,0.9882934382194624
7,101,f_classif,LogisticRegression,0.9703237410071942,0.970179303195711,0.9703850142597874,0.9702750625952294
7,101,f_classif,DecisionTree,0.9685251798561151,0.9688959801588719,0.9681164117189526,0.968442262394642
7,101,f_classif,SimpleLogistic,0.9586330935251799,0.9584969480191283,0.9586336530982629,0.9585621842667211
7,101,f_classif,JRIP,0.7230215827338129,0.7983571807101218,0.7335493907181747,0.7099575897998726
8,101,f_classif,NaiveBayes,0.7994604316546763,0.82623439667129,0.8047862777174881,0.796976457633155
8,101,f_classif,KNN,0.9712230215827338,0.9710389782727605,0.9714540241986427,0.9711960938587715
8,101,f_classif,RandomForest,0.9856115107913669,0.9855909554738496,0.9855909554738496,0.9855909554738496
8,101,f_classif,LogisticRegression,0.9559352517985612,0.955748689065838,0.9561104002332399,0.9558915551367704
8,101,f_classif,DecisionTree,0.9685251798561151,0.9683357497928748,0.9687863425063574,0.968497436167242
8,101,f_classif,SimpleLogistic,0.947841726618705,0.9492561321476599,0.9469508738398743,0.9476573380036163
8,101,f_classif,JRIP,0.7823741007194245,0.8306940142971231,0.7749882570174444,0.7707888290387753
9,101,f_classif,NaiveBayes,0.8345323741007195,0.8636112075514504,0.8435359568186911,0.8331833183318331
9,101,f_classif,KNN,0.9622302158273381,0.9625626856977353,0.9616252748359104,0.9620434634201842
9,101,f_classif,RandomForest,0.9775179856115108,0.9780208333333333,0.9769170312200604,0.9774039403301462
