Accuracy,Precision,Recall,F1_Score,RoC_AuC,Metodo,Modelo,Dataset
96.66134610268688,97.07743857036486,93.794964028777,95.40797658251006,96.06907340316012,Drebin,SVM,svm_output_lr_rfg.csv
96.8874700718276,97.28826151560176,94.20863309352518,95.72368421052632,96.3339493031999,Drebin,SVM,svm_output_lr_rfg_jowmdroid.csv
97.26656025538706,97.7732417888291,94.7661870503597,96.2462325326514,96.74991496882696,Drebin,SVM,svm_output_lr_sigapi.csv
97.53923915935088,97.9490022172949,95.34172661870504,96.62777980313524,97.08517314472608,Drebin,SVM,svm_output_lr_sigapi_jowmdroid.csv
97.512636339452,98.3227730152814,94.89208633093526,96.57697235950944,96.97115924820297,Drebin,SVM,svm_output_sigpid_rfg.csv
97.69220537376962,98.45696226064324,95.25179856115108,96.82786360727673,97.18795077909812,Drebin,SVM,svm_output_sigpid_rfg_jowmdroid.csv
97.94493216280928,98.37847798046802,96.0251798561151,97.18758532811503,97.5482589867321,Drebin,SVM,svm_output_sigpid_sigapi.csv
98.0047885075818,98.45246868091378,96.11510791366906,97.26974881689114,97.61432896738752,Drebin,SVM,svm_output_sigpid_sigapi_jowmdroid.csv
