Accuracy,Precision,Recall,F1_Score,RoC_AuC,Metodo,Modelo,Dataset
95.98885793871868,71.15468409586056,57.4393246570524,63.56558972362786,77.96442012623082,Motodroid,SVM,svm_output_rl_rfg.csv
96.01885579601456,71.5724923346474,57.47449876890609,63.75341396800624,77.996838222384,Motodroid,SVM,svm_output_rl_rfg_jowmdroid.csv
95.08892221984144,67.16510903426791,37.9176925782624,48.47122302158273,68.35761873534018,Motodroid,SVM,svm_output_rl_sigapi.csv
95.2067709449325,69.52319587628865,37.95286669011608,49.10125142207053,68.43681165066874,Motodroid,SVM,svm_output_rl_sigapi_jowmdroid.csv
96.14741804156846,74.40448388603457,56.032360182905386,63.92455858747994,77.39099470344986,Motodroid,SVM,svm_output_sigpid_rfg.csv
96.15598885793872,74.45221445221445,56.17305663032008,64.0336808340016,77.4613429271572,Motodroid,SVM,svm_output_sigpid_rfg_jowmdroid.csv
95.41675594600386,72.42038216560509,39.99296517762927,51.52957171991842,69.50249486435254,Motodroid,SVM,svm_output_sigpid_sigapi.csv
95.24748232269124,71.71646977067408,36.29968343299332,48.201774871555344,67.68551607248726,Motodroid,SVM,svm_output_sigpid_sigapi_jowmdroid.csv
