n_fold,k,score_function,algorithm,accuracy,precision,recall,f-measure
8,1,f_classif,SimpleLogistic,0.5408062930186824,0.6032435801355092,0.552267711962834,0.48264176347047083
8,1,f_classif,JRIP,0.4832841691248771,0.24176094441711757,0.4994918699186992,0.32582035134239307
9,1,f_classif,NaiveBayes,0.5698131760078663,0.6210394296778736,0.5585629049662961,0.49936525787576713
9,1,f_classif,KNN,0.515732546705998,0.257866273352999,0.5,0.34025300032435934
9,1,f_classif,RandomForest,0.5698131760078663,0.6210394296778736,0.5585629049662961,0.49936525787576713
9,1,f_classif,LogisticRegression,0.5698131760078663,0.6210394296778736,0.5585629049662961,0.49936525787576713
9,1,f_classif,DecisionTree,0.5698131760078663,0.6210394296778736,0.5585629049662961,0.49936525787576713
9,1,f_classif,SimpleLogistic,0.5698131760078663,0.6210394296778736,0.5585629049662961,0.49936525787576713
9,1,f_classif,JRIP,0.5152409046214356,0.25774717166748645,0.49952335557673977,0.34003893575600264
0,11,chi2,NaiveBayes,0.5599803343166175,0.572816798910747,0.5599803343166174,0.5396941509704469
0,11,chi2,KNN,0.5009832841691249,0.5502470355731226,0.5009832841691249,0.33895636620839437
0,11,chi2,RandomForest,0.567354965585054,0.579392186426249,0.567354965585054,0.5503097725319948
0,11,chi2,LogisticRegression,0.5653883972468043,0.592141528777836,0.5653883972468043,0.5313720727304572
0,11,chi2,DecisionTree,0.5653883972468043,0.5773548563461282,0.5653883972468043,0.5479040802020338
0,11,chi2,SimpleLogistic,0.5663716814159292,0.5932491411665464,0.5663716814159292,0.532698799699925
0,11,chi2,JRIP,0.4896755162241888,0.3280240928929187,0.4896755162241888,0.3329166877306506
1,11,chi2,NaiveBayes,0.5540806293018682,0.5570756017339062,0.5464988630126244,0.5283591003113615
1,11,chi2,KNN,0.5196656833824975,0.6760355029585798,0.5020735861714455,0.3465134380835969
1,11,chi2,RandomForest,0.5580137659783677,0.570033833993875,0.548171672024883,0.5151146963603227
1,11,chi2,LogisticRegression,0.5585054080629301,0.5688472682372214,0.5490647080861148,0.5191352642353476
1,11,chi2,DecisionTree,0.5589970501474927,0.5621966527196652,0.5518048040983821,0.5359810292458164
1,11,chi2,SimpleLogistic,0.5585054080629301,0.568692752653541,0.5490995582738701,0.519429292488126
1,11,chi2,JRIP,0.5108161258603736,0.410035035035035,0.4937356787509693,0.3477548344804982
2,11,chi2,NaiveBayes,0.5585054080629301,0.5720919169355505,0.560666158689884,0.5412936472857315
2,11,chi2,KNN,0.4950835791543756,0.5201321170179302,0.5004331984745225,0.3362468864499126
2,11,chi2,RandomForest,0.5555555555555556,0.5680339462517681,0.5576734147643323,0.5389512958356736
2,11,chi2,LogisticRegression,0.5614552605703048,0.5889028211489926,0.5643077333663389,0.5302807967731413
2,11,chi2,DecisionTree,0.5570304818092429,0.5699837239173775,0.5591644684422648,0.5402132802787872
2,11,chi2,SimpleLogistic,0.56047197640118,0.5872793921620901,0.5633136975810507,0.5294824502570981
2,11,chi2,JRIP,0.49065880039331367,0.44361090602257147,0.49586430831354283,0.34151966231392955
3,11,chi2,NaiveBayes,0.5309734513274337,0.546485310370234,0.5391039000278905,0.5152787769784173
3,11,chi2,KNN,0.4832841691248771,0.6253377992615994,0.5031890126747033,0.3339950594852556
3,11,chi2,RandomForest,0.539331366764995,0.5735233571975579,0.5506716972946171,0.5061810989040602
3,11,chi2,LogisticRegression,0.5304818092428711,0.5560565449599937,0.5410136276302333,0.5019291089944659
3,11,chi2,DecisionTree,0.5388397246804326,0.5726641414141413,0.5501594022126499,0.5057889174403183
3,11,chi2,SimpleLogistic,0.5319567354965585,0.5577528392015437,0.5424313970064149,0.5038643060288504
3,11,chi2,JRIP,0.47000983284169123,0.3681511761331039,0.48931734017168177,0.32839622641509436
4,11,chi2,NaiveBayes,0.5476892822025565,0.5478884152293222,0.5473892751580126,0.5463625221087909
4,11,chi2,KNN,0.5068829891838741,0.6691394658753709,0.5039680813108591,0.34507894774858067
4,11,chi2,RandomForest,0.5639134709931171,0.5734228734228735,0.5627931463578061,0.5470020767282152
4,11,chi2,LogisticRegression,0.5722713864306784,0.5965816320469686,0.5707481631670395,0.5408615999659586
4,11,chi2,DecisionTree,0.5653883972468043,0.5753358974097387,0.5642594220176301,0.5482657260435039
4,11,chi2,SimpleLogistic,0.5737463126843658,0.5989968824889191,0.5722144388268635,0.542064503362953
4,11,chi2,JRIP,0.5,0.47489704034622365,0.4972182821804723,0.3547652772314812
5,11,chi2,NaiveBayes,0.5521140609636185,0.5508713972728229,0.5500929152148664,0.5492191261248088
5,11,chi2,KNN,0.5147492625368731,0.4396036489462095,0.4986991869918699,0.3434278453772278
5,11,chi2,RandomForest,0.5624385447394297,0.5666144778043839,0.5560046457607434,0.5409574505852079
5,11,chi2,LogisticRegression,0.5614552605703048,0.574547549706578,0.5527206736353077,0.5220547403914544
5,11,chi2,DecisionTree,0.5629301868239921,0.5673328800065575,0.5564488966318235,0.5411650160737109
